id,created,status,error,parentid,trackerx,trackery,lp1h,lp2h,lp1w,lp2w,rp1h,rp2h,rp1w,rp2w,fw1,f2w,fw3,fw4,edge1,edge2
LIGHT-AND-WHAT-IT-DOES-00460,2020-03-25T18:02:16.368Z,pass,,1,242,453,79,79,81,81,0,-0.999699,0,-0.00252586,723,723,723,723,1,0
LIGHT-AND-WHAT-IT-DOES-00461,2020-03-25T18:02:16.464Z,pass,,1,233,421,79,79,82,81,0,-0.999699,0,-0.00252586,723,723,723,723,1,2
LIGHT-AND-WHAT-IT-DOES-00462,2020-03-25T18:02:16.558Z,pass,,1,240,390,79,79,82,81,0,-0.999699,0,-0.00252586,723,723,723,723,1,2
LIGHT-AND-WHAT-IT-DOES-00463,2020-03-25T18:02:16.652Z,pass,,1,242,386,79,79,82,82,0,-0.999699,0,-0.00252586,723,723,724,724,1,440
LIGHT-AND-WHAT-IT-DOES-00464,2020-03-25T18:02:16.747Z,pass,,1,243,452,79,79,82,81,0,-0.999699,0,-0.00252586,723,723,724,724,1,0
LIGHT-AND-WHAT-IT-DOES-00465,2020-03-25T18:02:16.842Z,fail,more than 2 sprocket points detected,1,,,,,,,,,,,,,,,,,
LIGHT-AND-WHAT-IT-DOES-00466,2020-03-25T18:02:16.998Z,pass,,1,240,443,79,79,82,82,0,-0.999699,0,-0.00252586,724,724,723,723,1,2
LIGHT-AND-WHAT-IT-DOES-00467,2020-03-25T18:02:17.126Z,pass,,1,239,385,79,79,82,81,0,-0.999699,0,-0.00252586,724,724,724,724,1,0
LIGHT-AND-WHAT-IT-DOES-00468,2020-03-25T18:02:17.263Z,pass,,1,239,443,79,79,82,81,0,-0.999699,0,-0.00252586,724,724,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00469,2020-03-25T18:02:17.388Z,pass,,1,238,439,79,79,82,81,0,-0.999699,0,-0.00252586,724,724,724,724,1,0
LIGHT-AND-WHAT-IT-DOES-00470,2020-03-25T18:02:17.535Z,pass,,1,239,435,79,79,82,81,0,-0.999699,0,-0.00252586,724,724,724,724,2,0
LIGHT-AND-WHAT-IT-DOES-00471,2020-03-25T18:02:17.655Z,pass,,1,241,377,79,79,82,81,0,-0.999699,0,-0.00252586,724,724,725,725,2,0
LIGHT-AND-WHAT-IT-DOES-00472,2020-03-25T18:02:17.799Z,pass,,1,233,406,79,79,82,81,0,-0.999699,0,-0.00252586,724,724,725,725,2,0
LIGHT-AND-WHAT-IT-DOES-00473,2020-03-25T18:02:17.947Z,pass,,1,232,403,79,79,82,81,0,-0.999699,0,-0.00252586,724,724,725,725,2,0
LIGHT-AND-WHAT-IT-DOES-00474,2020-03-25T18:02:18.073Z,pass,,1,232,401,79,79,82,81,0,-0.999699,0,-0.00252586,725,725,725,725,1,2
LIGHT-AND-WHAT-IT-DOES-00475,2020-03-25T18:02:18.228Z,pass,,1,233,401,79,79,82,81,0,-0.999699,0,-0.00252586,725,725,725,725,1,2
LIGHT-AND-WHAT-IT-DOES-00476,2020-03-25T18:02:18.377Z,pass,,1,242,427,79,79,82,81,0,-0.999699,0,-0.00252586,725,725,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00477,2020-03-25T18:02:18.533Z,pass,,1,239,422,79,79,81,82,0,-0.999699,0,-0.00252586,724,724,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00478,2020-03-25T18:02:18.659Z,pass,,1,239,422,79,79,82,82,0,-0.999699,0,-0.00252586,724,724,725,725,1,2
LIGHT-AND-WHAT-IT-DOES-00479,2020-03-25T18:02:18.784Z,pass,,1,233,396,79,79,81,81,0,-0.999699,0,-0.00252586,724,724,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00480,2020-03-25T18:02:18.940Z,pass,,1,240,422,79,79,81,82,0,-0.999699,0,-0.00252586,724,724,724,724,2,0
LIGHT-AND-WHAT-IT-DOES-00481,2020-03-25T18:02:19.082Z,pass,,1,233,394,79,79,82,81,0,-0.999699,0,-0.00252586,724,724,725,725,1,2
LIGHT-AND-WHAT-IT-DOES-00482,2020-03-25T18:02:19.215Z,fail,more than 2 sprocket points detected,1,,,,,,,,,,,,,,,,,
LIGHT-AND-WHAT-IT-DOES-00483,2020-03-25T18:02:19.348Z,pass,,1,234,395,79,79,82,81,0,-0.999699,0,-0.00252586,724,724,725,725,2,0
LIGHT-AND-WHAT-IT-DOES-00484,2020-03-25T18:02:19.471Z,pass,,1,244,422,79,79,80,81,0,-0.999699,0,-0.00252586,725,725,725,725,1,2
LIGHT-AND-WHAT-IT-DOES-00485,2020-03-25T18:02:19.600Z,fail,more than 2 sprocket points detected,1,,,,,,,,,,,,,,,,,
LIGHT-AND-WHAT-IT-DOES-00486,2020-03-25T18:02:19.746Z,pass,,1,241,360,79,79,80,81,0,-0.999699,0,-0.00252586,725,725,725,725,1,2
LIGHT-AND-WHAT-IT-DOES-00487,2020-03-25T18:02:19.868Z,pass,,1,239,365,79,79,80,81,0,-0.999699,0,-0.00252586,725,725,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00488,2020-03-25T18:02:19.966Z,pass,,1,239,360,79,79,80,82,0,-0.999699,0,-0.00252586,725,725,724,724,1,0
LIGHT-AND-WHAT-IT-DOES-00489,2020-03-25T18:02:20.064Z,pass,,1,238,359,79,79,81,81,0,-0.999699,0,-0.00252586,723,723,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00490,2020-03-25T18:02:20.161Z,fail,more than 2 sprocket points detected,1,,,,,,,,,,,,,,,,,
LIGHT-AND-WHAT-IT-DOES-00491,2020-03-25T18:02:20.263Z,pass,,1,239,413,79,79,81,81,0,-0.999699,0,-0.00252586,725,725,725,725,1,2
LIGHT-AND-WHAT-IT-DOES-00492,2020-03-25T18:02:20.360Z,pass,,1,237,355,79,79,81,82,0,-0.999699,0,-0.00252586,725,725,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00493,2020-03-25T18:02:20.455Z,pass,,1,238,404,79,79,82,81,0,-0.999699,0,-0.00252586,724,724,724,724,1,0
LIGHT-AND-WHAT-IT-DOES-00494,2020-03-25T18:02:20.548Z,pass,,1,232,379,79,79,82,81,0,-0.999699,0,-0.00252586,724,724,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00495,2020-03-25T18:02:20.642Z,pass,,1,245,323,59,79,65,81,0,-0.999699,0,-0.00252586,724,724,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00496,2020-03-25T18:02:20.736Z,pass,,1,238,348,79,79,81,82,0,-0.999699,0,-0.00252586,725,725,724,724,1,0
LIGHT-AND-WHAT-IT-DOES-00497,2020-03-25T18:02:20.834Z,pass,,1,239,346,79,79,82,81,0,-0.999699,0,-0.00252586,725,725,725,725,1,2
LIGHT-AND-WHAT-IT-DOES-00498,2020-03-25T18:02:20.929Z,pass,,1,238,399,79,79,81,81,0,-0.999699,0,-0.00252586,725,725,725,725,1,2
LIGHT-AND-WHAT-IT-DOES-00499,2020-03-25T18:02:21.025Z,pass,,1,238,398,79,79,81,82,0,-0.999699,0,-0.00252586,724,724,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00500,2020-03-25T18:02:21.120Z,pass,,1,237,394,79,79,81,82,0,-0.999699,0,-0.00252586,724,724,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00501,2020-03-25T18:02:21.214Z,pass,,1,238,397,79,79,82,81,0,-0.999699,0,-0.00252586,723,723,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00502,2020-03-25T18:02:21.310Z,pass,,1,238,345,79,79,81,81,0,-0.999699,0,-0.00252586,723,723,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00503,2020-03-25T18:02:21.406Z,pass,,1,238,394,79,79,82,81,0,-0.999699,0,-0.00252586,724,724,724,724,2,0
LIGHT-AND-WHAT-IT-DOES-00504,2020-03-25T18:02:21.502Z,pass,,1,246,665,55,79,65,82,0,-0.999699,0,-0.00252586,725,725,723,723,1,439
LIGHT-AND-WHAT-IT-DOES-00505,2020-03-25T18:02:21.596Z,pass,,1,239,341,79,79,81,81,0,-0.999699,0,-0.00252586,725,725,724,724,1,0
LIGHT-AND-WHAT-IT-DOES-00506,2020-03-25T18:02:21.692Z,pass,,1,257,607,79,79,81,81,0,-0.999699,0,-0.00252586,725,725,724,724,1,0
LIGHT-AND-WHAT-IT-DOES-00507,2020-03-25T18:02:21.786Z,pass,,1,241,337,79,79,81,82,0,-0.999699,0,-0.00252586,725,725,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00508,2020-03-25T18:02:21.881Z,pass,,1,240,337,79,79,82,81,0,-0.999699,0,-0.00252586,722,722,721,721,1,2
LIGHT-AND-WHAT-IT-DOES-00509,2020-03-25T18:02:21.976Z,pass,,1,244,331,79,79,82,82,0,-0.999699,0,-0.00252586,722,722,721,721,1,4
LIGHT-AND-WHAT-IT-DOES-00510,2020-03-25T18:02:22.107Z,pass,,1,241,391,79,79,81,81,0,-0.999699,0,-0.00252586,718,718,717,717,1,5
LIGHT-AND-WHAT-IT-DOES-00511,2020-03-25T18:02:22.250Z,pass,,1,255,469,79,79,81,82,0,-0.999699,0,-0.00252586,718,718,724,724,1,0
LIGHT-AND-WHAT-IT-DOES-00512,2020-03-25T18:02:22.400Z,pass,,1,239,331,79,79,82,81,0,-0.999699,0,-0.00252586,724,724,723,723,1,3
LIGHT-AND-WHAT-IT-DOES-00513,2020-03-25T18:02:22.520Z,pass,,1,238,330,79,79,82,82,0,-0.999699,0,-0.00252586,719,719,718,718,1,5
LIGHT-AND-WHAT-IT-DOES-00514,2020-03-25T18:02:22.679Z,pass,,1,238,329,79,79,81,81,0,-0.999699,0,-0.00252586,718,718,717,717,1,4
LIGHT-AND-WHAT-IT-DOES-00515,2020-03-25T18:02:22.829Z,pass,,1,238,327,79,79,81,82,0,-0.999699,0,-0.00252586,724,724,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00516,2020-03-25T18:02:22.965Z,pass,,1,240,377,79,79,82,82,0,-0.999699,0,-0.00252586,724,724,725,725,1,2
LIGHT-AND-WHAT-IT-DOES-00517,2020-03-25T18:02:23.101Z,pass,,1,240,376,79,79,82,82,0,-0.999699,0,-0.00252586,724,724,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00518,2020-03-25T18:02:23.231Z,pass,,1,241,377,79,79,81,81,0,-0.999699,0,-0.00252586,724,724,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00519,2020-03-25T18:02:23.371Z,pass,,1,237,321,79,79,82,82,0,-0.999699,0,-0.00252586,724,724,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00520,2020-03-25T18:02:23.518Z,pass,,1,240,372,79,79,80,82,0,-0.999699,0,-0.00252586,724,724,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00521,2020-03-25T18:02:23.660Z,pass,,1,237,321,79,79,82,82,0,-0.999699,0,-0.00252586,725,725,724,724,1,0
LIGHT-AND-WHAT-IT-DOES-00522,2020-03-25T18:02:23.799Z,pass,,1,239,370,79,79,81,81,0,-0.999699,0,-0.00252586,724,724,723,723,1,2
LIGHT-AND-WHAT-IT-DOES-00523,2020-03-25T18:02:23.943Z,pass,,1,235,317,79,79,81,82,0,-0.999699,0,-0.00252586,722,722,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00524,2020-03-25T18:02:24.094Z,pass,,1,237,316,79,79,81,82,0,-0.999699,0,-0.00252586,724,724,726,726,1,2
LIGHT-AND-WHAT-IT-DOES-00525,2020-03-25T18:02:24.220Z,pass,,1,238,316,79,79,81,82,0,-0.999699,0,-0.00252586,724,724,726,726,4,0
LIGHT-AND-WHAT-IT-DOES-00526,2020-03-25T18:02:24.342Z,pass,,1,241,370,79,79,81,82,0,-0.999699,0,-0.00252586,726,726,725,725,3,0
LIGHT-AND-WHAT-IT-DOES-00527,2020-03-25T18:02:24.468Z,pass,,1,232,340,79,79,81,82,0,-0.999699,0,-0.00252586,726,726,725,725,1,2
LIGHT-AND-WHAT-IT-DOES-00528,2020-03-25T18:02:24.587Z,pass,,1,241,340,79,79,82,82,0,-0.999699,0,-0.00252586,724,724,723,723,1,0
LIGHT-AND-WHAT-IT-DOES-00529,2020-03-25T18:02:24.737Z,pass,,1,241,366,79,79,81,82,0,-0.999699,0,-0.00252586,723,723,724,724,1,0
LIGHT-AND-WHAT-IT-DOES-00530,2020-03-25T18:02:24.856Z,pass,,1,247,282,61,79,68,81,0,-0.999699,0,-0.00252586,723,723,724,724,1,0
LIGHT-AND-WHAT-IT-DOES-00531,2020-03-25T18:02:24.977Z,pass,,1,240,362,79,79,82,82,0,-0.999699,0,-0.00252586,723,723,726,726,1,2
LIGHT-AND-WHAT-IT-DOES-00532,2020-03-25T18:02:25.126Z,pass,,1,239,358,79,79,82,81,0,-0.999699,0,-0.00252586,725,725,725,725,1,2
LIGHT-AND-WHAT-IT-DOES-00533,2020-03-25T18:02:25.253Z,pass,,1,240,365,79,79,82,81,0,-0.999699,0,-0.00252586,725,725,724,724,1,0
LIGHT-AND-WHAT-IT-DOES-00534,2020-03-25T18:02:25.354Z,pass,,1,239,357,79,79,81,81,0,-0.999699,0,-0.00252586,724,724,724,724,1,0
LIGHT-AND-WHAT-IT-DOES-00535,2020-03-25T18:02:25.450Z,pass,,1,240,355,79,79,81,82,0,-0.999699,0,-0.00252586,723,723,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00536,2020-03-25T18:02:25.552Z,pass,,1,243,299,34,79,65,81,0,-0.999699,0,-0.00252586,725,725,723,723,1,0
LIGHT-AND-WHAT-IT-DOES-00537,2020-03-25T18:02:25.692Z,fail,one or less sprocket points detected,1,,,,,,,,,,,,,,,,,
LIGHT-AND-WHAT-IT-DOES-00538,2020-03-25T18:02:25.799Z,pass,,1,255,605,71,79,66,80,0,-0.999699,0,-0.00252586,725,725,725,725,5,0
LIGHT-AND-WHAT-IT-DOES-00539,2020-03-25T18:02:25.899Z,pass,,1,240,350,79,79,82,81,0,-0.999699,0,-0.00252586,724,724,725,725,1,3
LIGHT-AND-WHAT-IT-DOES-00540,2020-03-25T18:02:25.999Z,pass,,1,242,294,79,79,81,82,0,-0.999699,0,-0.00252586,725,725,725,725,1,2
LIGHT-AND-WHAT-IT-DOES-00541,2020-03-25T18:02:26.097Z,pass,,1,240,350,79,79,82,82,0,-0.999699,0,-0.00252586,724,724,724,724,1,0
LIGHT-AND-WHAT-IT-DOES-00542,2020-03-25T18:02:26.195Z,pass,,1,241,291,79,79,82,81,0,-0.999699,0,-0.00252586,724,724,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00543,2020-03-25T18:02:26.290Z,pass,,1,241,348,79,79,82,82,0,-0.999699,0,-0.00252586,724,724,723,723,1,6
LIGHT-AND-WHAT-IT-DOES-00544,2020-03-25T18:02:26.386Z,pass,,1,241,291,79,79,82,82,0,-0.999699,0,-0.00252586,724,724,723,723,1,2
LIGHT-AND-WHAT-IT-DOES-00545,2020-03-25T18:02:26.524Z,fail,one or less sprocket points detected,1,,,,,,,,,,,,,,,,,
LIGHT-AND-WHAT-IT-DOES-00546,2020-03-25T18:02:26.622Z,pass,,1,239,345,79,79,82,82,0,-0.999699,0,-0.00252586,723,723,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00547,2020-03-25T18:02:26.715Z,pass,,1,242,348,79,79,82,82,0,-0.999699,0,-0.00252586,723,723,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00548,2020-03-25T18:02:26.811Z,pass,,1,245,362,79,79,78,81,0,-0.999699,0,-0.00252586,724,724,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00549,2020-03-25T18:02:26.964Z,pass,,1,233,314,79,79,81,81,0,-0.999699,0,-0.00252586,724,724,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00550,2020-03-25T18:02:27.094Z,pass,,1,233,312,79,79,81,81,0,-0.999699,0,-0.00252586,724,724,725,725,1,2
LIGHT-AND-WHAT-IT-DOES-00551,2020-03-25T18:02:27.211Z,pass,,1,240,342,79,79,81,81,0,-0.999699,0,-0.00252586,724,724,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00552,2020-03-25T18:02:27.365Z,pass,,1,239,338,79,79,81,81,0,-0.999699,0,-0.00252586,725,725,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00553,2020-03-25T18:02:27.484Z,pass,,1,230,309,79,79,81,82,0,-0.999699,0,-0.00252586,724,724,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00554,2020-03-25T18:02:27.645Z,pass,,1,238,277,79,79,81,81,0,-0.999699,0,-0.00252586,724,724,725,725,1,2
LIGHT-AND-WHAT-IT-DOES-00555,2020-03-25T18:02:27.775Z,pass,,1,255,402,79,79,51,81,0,-0.999699,0,-0.00252586,725,725,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00556,2020-03-25T18:02:27.903Z,pass,,1,235,331,79,79,81,82,0,-0.999699,0,-0.00252586,724,724,724,724,1,0
LIGHT-AND-WHAT-IT-DOES-00557,2020-03-25T18:02:28.032Z,pass,,1,237,331,79,79,81,82,0,-0.999699,0,-0.00252586,724,724,724,724,1,5
LIGHT-AND-WHAT-IT-DOES-00558,2020-03-25T18:02:28.158Z,pass,,1,247,590,62,79,67,81,0,-0.999699,0,-0.00252586,722,722,722,722,1,2
LIGHT-AND-WHAT-IT-DOES-00559,2020-03-25T18:02:28.311Z,pass,,1,237,324,79,79,81,82,0,-0.999699,0,-0.00252586,724,724,722,722,1,13
LIGHT-AND-WHAT-IT-DOES-00560,2020-03-25T18:02:28.434Z,pass,,1,245,594,57,79,61,82,0,-0.999699,0,-0.00252586,723,723,722,722,1,3
LIGHT-AND-WHAT-IT-DOES-00561,2020-03-25T18:02:28.568Z,pass,,1,240,296,79,79,82,81,0,-0.999699,0,-0.00252586,716,716,718,718,1,2
LIGHT-AND-WHAT-IT-DOES-00562,2020-03-25T18:02:28.714Z,pass,,1,246,591,53,79,63,82,0,-0.999699,0,-0.00252586,724,724,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00563,2020-03-25T18:02:28.811Z,pass,,1,245,593,55,79,62,82,0,-0.999699,0,-0.00252586,724,724,724,724,1,7
LIGHT-AND-WHAT-IT-DOES-00564,2020-03-25T18:02:28.971Z,pass,,1,241,326,55,79,62,81,0,-0.999699,0,-0.00252586,724,724,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00565,2020-03-25T18:02:29.127Z,pass,,1,240,664,79,78,82,81,0,-0.999699,0,-0.00252586,725,725,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00566,2020-03-25T18:02:29.304Z,pass,,1,241,324,79,79,82,82,0,-0.999699,0,-0.00252586,725,725,725,725,2,3
LIGHT-AND-WHAT-IT-DOES-00567,2020-03-25T18:02:30.644Z,pass,,1,233,292,79,79,81,81,0,-0.999699,0,-0.00252586,725,725,725,725,0,0
LIGHT-AND-WHAT-IT-DOES-00568,2020-03-25T18:02:31.724Z,pass,,1,239,266,79,79,82,81,0,-0.999699,0,-0.00252586,725,725,724,724,1,0
LIGHT-AND-WHAT-IT-DOES-00569,2020-03-25T18:02:32.179Z,pass,,1,233,288,79,79,81,81,0,-0.999699,0,-0.00252586,723,723,723,723,1,0
LIGHT-AND-WHAT-IT-DOES-00570,2020-03-25T18:02:32.358Z,pass,,1,239,265,79,79,81,81,0,-0.999699,0,-0.00252586,723,723,723,723,1,2
LIGHT-AND-WHAT-IT-DOES-00571,2020-03-25T18:02:32.512Z,pass,,1,246,585,58,79,66,81,0,-0.999699,0,-0.00252586,725,725,725,725,1,2
LIGHT-AND-WHAT-IT-DOES-00572,2020-03-25T18:02:32.650Z,pass,,1,239,262,79,79,81,81,0,-0.999699,0,-0.00252586,725,725,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00573,2020-03-25T18:02:32.797Z,pass,,1,238,309,79,79,82,82,0,-0.999699,0,-0.00252586,726,726,726,726,1,0
LIGHT-AND-WHAT-IT-DOES-00574,2020-03-25T18:02:32.946Z,pass,,1,240,314,79,79,82,82,0,-0.999699,0,-0.00252586,726,726,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00575,2020-03-25T18:02:33.098Z,pass,,1,244,581,55,79,62,81,0,-0.999699,0,-0.00252586,722,722,722,722,1,4
LIGHT-AND-WHAT-IT-DOES-00576,2020-03-25T18:02:33.268Z,pass,,1,230,279,79,79,81,82,0,-0.999699,0,-0.00252586,724,724,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00577,2020-03-25T18:02:33.409Z,pass,,1,236,302,79,79,81,82,0,-0.999699,0,-0.00252586,724,724,724,724,2,0
LIGHT-AND-WHAT-IT-DOES-00578,2020-03-25T18:02:33.546Z,pass,,1,230,277,79,79,82,81,0,-0.999699,0,-0.00252586,724,724,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00579,2020-03-25T18:02:33.697Z,pass,,1,244,224,56,79,59,81,0,-0.999699,0,-0.00252586,724,724,723,723,1,7
LIGHT-AND-WHAT-IT-DOES-00580,2020-03-25T18:02:33.829Z,pass,,1,232,273,56,79,59,81,0,-0.999699,0,-0.00252586,724,724,723,723,1,0
LIGHT-AND-WHAT-IT-DOES-00581,2020-03-25T18:02:33.962Z,pass,,1,232,271,56,79,59,81,0,-0.999699,0,-0.00252586,724,724,723,723,2,0
LIGHT-AND-WHAT-IT-DOES-00582,2020-03-25T18:02:34.105Z,pass,,1,257,559,65,79,58,82,0,-0.999699,0,-0.00252586,724,724,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00583,2020-03-25T18:02:34.232Z,pass,,1,251,561,65,79,58,82,0,-0.999699,0,-0.00252586,724,724,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00584,2020-03-25T18:02:34.367Z,pass,,1,250,556,65,79,63,81,0,-0.999699,0,-0.00252586,725,725,725,725,1,2
LIGHT-AND-WHAT-IT-DOES-00585,2020-03-25T18:02:34.520Z,pass,,1,248,564,56,79,62,82,0,-0.999699,0,-0.00252586,724,724,725,725,1,2
LIGHT-AND-WHAT-IT-DOES-00586,2020-03-25T18:02:34.669Z,pass,,1,239,296,79,79,81,81,0,-0.999699,0,-0.00252586,725,725,725,725,0,1
LIGHT-AND-WHAT-IT-DOES-00587,2020-03-25T18:02:34.801Z,pass,,1,249,563,57,79,62,82,0,-0.999699,0,-0.00252586,725,725,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00588,2020-03-25T18:02:34.933Z,pass,,1,249,559,58,79,62,82,0,-0.999699,0,-0.00252586,725,725,725,725,0,1
LIGHT-AND-WHAT-IT-DOES-00589,2020-03-25T18:02:35.055Z,pass,,1,240,295,79,79,81,82,0,-0.999699,0,-0.00252586,724,724,725,725,1,2
LIGHT-AND-WHAT-IT-DOES-00590,2020-03-25T18:02:35.210Z,pass,,1,233,266,79,79,82,82,0,-0.999699,0,-0.00252586,725,725,726,726,1,2
LIGHT-AND-WHAT-IT-DOES-00591,2020-03-25T18:02:35.365Z,pass,,1,249,562,55,79,53,82,0,-0.999699,0,-0.00252586,725,725,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00592,2020-03-25T18:02:35.496Z,pass,,1,251,553,61,79,56,82,0,-0.999699,0,-0.00252586,725,725,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00593,2020-03-25T18:02:35.621Z,pass,,1,241,292,61,79,56,82,0,-0.999699,0,-0.00252586,725,725,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00594,2020-03-25T18:02:35.760Z,pass,,1,233,262,79,78,82,82,0,-0.999699,0,-0.00252586,725,725,725,725,1,2
LIGHT-AND-WHAT-IT-DOES-00595,2020-03-25T18:02:35.920Z,pass,,1,250,551,60,79,59,81,0,-0.999699,0,-0.00252586,725,725,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00596,2020-03-25T18:02:36.049Z,pass,,1,251,547,60,79,59,81,0,-0.999699,0,-0.00252586,725,725,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00597,2020-03-25T18:02:36.207Z,pass,,1,231,255,79,79,81,82,0,-0.999699,0,-0.00252586,724,724,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00598,2020-03-25T18:02:36.327Z,pass,,1,230,254,79,79,81,82,0,-0.999699,0,-0.00252586,724,724,726,726,1,0
LIGHT-AND-WHAT-IT-DOES-00599,2020-03-25T18:02:36.486Z,pass,,1,248,541,63,79,52,82,0,-0.999699,0,-0.00252586,725,725,726,726,1,2
LIGHT-AND-WHAT-IT-DOES-00600,2020-03-25T18:02:36.615Z,pass,,1,236,275,79,79,82,82,0,-0.999699,0,-0.00252586,724,724,725,725,1,2
LIGHT-AND-WHAT-IT-DOES-00601,2020-03-25T18:02:36.750Z,pass,,1,239,276,79,79,81,82,0,-0.999699,0,-0.00252586,725,725,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00602,2020-03-25T18:02:36.882Z,pass,,1,231,248,79,79,82,81,0,-0.999699,0,-0.00252586,724,724,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00603,2020-03-25T18:02:37.029Z,pass,,1,246,540,56,79,54,81,0,-0.999699,0,-0.00252586,724,724,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00604,2020-03-25T18:02:37.161Z,pass,,1,237,270,79,79,81,81,0,-0.999699,0,-0.00252586,724,724,725,725,0,1
LIGHT-AND-WHAT-IT-DOES-00605,2020-03-25T18:02:37.303Z,pass,,1,232,245,79,79,81,81,0,-0.999699,0,-0.00252586,725,725,725,725,2,0
LIGHT-AND-WHAT-IT-DOES-00606,2020-03-25T18:02:37.464Z,pass,,1,237,270,79,79,81,81,0,-0.999699,0,-0.00252586,725,725,725,725,2,0
LIGHT-AND-WHAT-IT-DOES-00607,2020-03-25T18:02:37.604Z,pass,,1,250,532,62,79,64,81,0,-0.999699,0,-0.00252586,726,726,726,726,2,0
LIGHT-AND-WHAT-IT-DOES-00608,2020-03-25T18:02:37.741Z,pass,,1,239,270,79,79,81,81,0,-0.999699,0,-0.00252586,725,725,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00609,2020-03-25T18:02:37.890Z,pass,,1,237,268,79,79,81,81,0,-0.999699,0,-0.00252586,724,724,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00610,2020-03-25T18:02:38.041Z,pass,,1,246,538,56,79,60,82,0,-0.999699,0,-0.00252586,724,724,725,725,1,2
LIGHT-AND-WHAT-IT-DOES-00611,2020-03-25T18:02:38.169Z,pass,,1,246,538,51,79,64,82,0,-0.999699,0,-0.00252586,725,725,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00612,2020-03-25T18:02:38.296Z,pass,,1,247,534,59,79,67,82,0,-0.999699,0,-0.00252586,725,725,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00613,2020-03-25T18:02:38.440Z,pass,,1,240,269,79,79,82,82,0,-0.999699,0,-0.00252586,725,725,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00614,2020-03-25T18:02:38.590Z,pass,,1,248,532,58,79,65,81,0,-0.999699,0,-0.00252586,725,725,724,724,1,2
LIGHT-AND-WHAT-IT-DOES-00615,2020-03-25T18:02:38.749Z,pass,,1,251,527,61,79,66,81,0,-0.999699,0,-0.00252586,723,723,724,724,0,1
LIGHT-AND-WHAT-IT-DOES-00616,2020-03-25T18:02:38.880Z,pass,,1,252,530,59,79,66,81,0,-0.999699,0,-0.00252586,725,725,725,725,1,0
LIGHT-AND-WHAT-IT-DOES-00617,2020-03-25T18:02:39.015Z,pass,,1,237,235,79,79,81,81,0,-0.999699,0,-0.00252586,725,725,725,725,1,0
