id,created,status,error,parentid,trackerx,trackery,lp1h,lp2h,lp1w,lp2w,rp1h,rp2h,rp1w,rp2w,fw1,f2w,fw3,fw4,edge1,edge2
GRASSLAND-FOR-ENGRG-03473,2020-03-24T17:49:08.548Z,pass,,1,248,377,55,56,82,82,0,0,0,9.88131e-324,771,771,773,773,548,0
GRASSLAND-FOR-ENGRG-03474,2020-03-24T17:49:08.829Z,pass,,1,251,375,56,55,81,82,0,0,0,9.88131e-324,773,773,775,775,548,0
GRASSLAND-FOR-ENGRG-03476,2020-03-24T17:49:09.099Z,pass,,1,250,380,56,56,81,82,0,0,0,9.88131e-324,772,772,774,774,548,0
GRASSLAND-FOR-ENGRG-03478,2020-03-24T17:49:09.381Z,pass,,1,252,376,56,56,80,81,0,0,0,9.88131e-324,772,772,775,775,548,0
GRASSLAND-FOR-ENGRG-03479,2020-03-24T17:49:09.686Z,pass,,1,249,379,56,55,81,81,0,0,0,9.88131e-324,771,771,773,773,548,0
GRASSLAND-FOR-ENGRG-03480,2020-03-24T17:49:09.972Z,pass,,1,248,380,56,56,81,81,0,0,0,9.88131e-324,770,770,772,772,548,0
GRASSLAND-FOR-ENGRG-03481,2020-03-24T17:49:10.273Z,pass,,1,248,375,56,56,80,80,0,0,0,9.88131e-324,767,767,771,771,548,0
GRASSLAND-FOR-ENGRG-03482,2020-03-24T17:49:10.544Z,pass,,1,247,374,56,56,80,80,0,0,0,9.88131e-324,766,766,770,770,548,0
GRASSLAND-FOR-ENGRG-03483,2020-03-24T17:49:10.827Z,pass,,1,245,377,56,56,81,82,0,0,0,9.88131e-324,767,767,770,770,548,0
GRASSLAND-FOR-ENGRG-03484,2020-03-24T17:49:11.128Z,pass,,1,245,376,55,56,81,82,0,0,0,9.88131e-324,767,767,770,770,548,0
GRASSLAND-FOR-ENGRG-03486,2020-03-24T17:49:11.408Z,pass,,1,247,373,56,56,81,81,0,0,0,9.88131e-324,769,769,772,772,548,0
GRASSLAND-FOR-ENGRG-03487,2020-03-24T17:49:11.704Z,pass,,1,247,377,56,56,81,82,0,0,0,9.88131e-324,770,770,772,772,548,0
GRASSLAND-FOR-ENGRG-03489,2020-03-24T17:49:11.981Z,pass,,1,249,370,56,56,81,82,0,0,0,9.88131e-324,772,772,775,775,548,0
GRASSLAND-FOR-ENGRG-03490,2020-03-24T17:49:12.281Z,pass,,1,248,374,56,56,82,82,0,0,0,9.88131e-324,771,771,773,773,548,0
GRASSLAND-FOR-ENGRG-03491,2020-03-24T17:49:12.538Z,pass,,1,247,375,56,56,82,82,0,0,0,9.88131e-324,770,770,772,772,548,0
GRASSLAND-FOR-ENGRG-03492,2020-03-24T17:49:12.807Z,pass,,1,249,371,56,56,81,82,0,0,0,9.88131e-324,771,771,773,773,548,0
GRASSLAND-FOR-ENGRG-03493,2020-03-24T17:49:13.066Z,pass,,1,248,373,57,56,82,82,0,0,0,9.88131e-324,771,771,773,773,548,0
GRASSLAND-FOR-ENGRG-03494,2020-03-24T17:49:13.347Z,pass,,1,247,379,56,56,82,82,0,0,0,9.88131e-324,770,770,772,772,548,0
GRASSLAND-FOR-ENGRG-03496,2020-03-24T17:49:13.628Z,pass,,1,252,375,57,56,82,81,0,0,0,9.88131e-324,775,775,776,776,548,0
GRASSLAND-FOR-ENGRG-03497,2020-03-24T17:49:13.892Z,pass,,1,250,379,56,56,81,81,0,0,0,9.88131e-324,772,772,774,774,548,0
GRASSLAND-FOR-ENGRG-03499,2020-03-24T17:49:14.186Z,pass,,1,252,376,56,56,81,81,0,0,0,9.88131e-324,773,773,775,775,548,0
GRASSLAND-FOR-ENGRG-03500,2020-03-24T17:49:14.469Z,pass,,1,251,377,56,56,81,81,0,0,0,9.88131e-324,771,771,774,774,548,0
GRASSLAND-FOR-ENGRG-03501,2020-03-24T17:49:14.742Z,pass,,1,248,381,56,56,82,82,0,0,0,9.88131e-324,771,771,773,773,548,0
GRASSLAND-FOR-ENGRG-03502,2020-03-24T17:49:15.030Z,pass,,1,248,378,56,56,81,81,0,0,0,9.88131e-324,769,769,771,771,548,0
GRASSLAND-FOR-ENGRG-03503,2020-03-24T17:49:15.328Z,pass,,1,247,375,57,55,80,80,0,0,0,9.88131e-324,766,766,769,769,548,0
GRASSLAND-FOR-ENGRG-03504,2020-03-24T17:49:15.602Z,pass,,1,246,377,56,56,81,81,0,0,0,9.88131e-324,767,767,770,770,548,0
GRASSLAND-FOR-ENGRG-03506,2020-03-24T17:49:15.891Z,pass,,1,247,373,56,56,81,82,0,0,0,9.88131e-324,767,767,770,770,548,0
GRASSLAND-FOR-ENGRG-03507,2020-03-24T17:49:16.173Z,pass,,1,247,372,56,56,81,81,0,0,0,9.88131e-324,767,767,771,771,548,0
GRASSLAND-FOR-ENGRG-03508,2020-03-24T17:49:16.475Z,pass,,1,246,375,56,56,81,82,0,0,0,9.88131e-324,768,768,771,771,548,0
GRASSLAND-FOR-ENGRG-03509,2020-03-24T17:49:16.746Z,pass,,1,248,370,56,56,82,82,0,0,0,9.88131e-324,771,771,772,772,548,0
GRASSLAND-FOR-ENGRG-03510,2020-03-24T17:49:17.032Z,pass,,1,248,370,56,56,82,82,0,0,0,9.88131e-324,771,771,773,773,548,0
GRASSLAND-FOR-ENGRG-03511,2020-03-24T17:49:17.337Z,pass,,1,246,373,56,55,82,81,0,0,0,9.88131e-324,769,769,772,772,548,0
GRASSLAND-FOR-ENGRG-03512,2020-03-24T17:49:17.620Z,pass,,1,246,376,56,56,82,82,0,0,0,9.88131e-324,769,769,771,771,548,0
GRASSLAND-FOR-ENGRG-03514,2020-03-24T17:49:17.905Z,pass,,1,249,373,56,56,81,82,0,0,0,9.88131e-324,770,770,773,773,548,0
GRASSLAND-FOR-ENGRG-03516,2020-03-24T17:49:18.192Z,pass,,1,249,378,56,56,81,82,0,0,0,9.88131e-324,771,771,772,772,548,0
GRASSLAND-FOR-ENGRG-03518,2020-03-24T17:49:18.469Z,pass,,1,251,378,56,56,82,82,0,0,0,9.88131e-324,773,773,775,775,548,0
GRASSLAND-FOR-ENGRG-03519,2020-03-24T17:49:18.752Z,pass,,1,249,381,56,56,83,82,0,0,0,9.88131e-324,771,771,773,773,548,0
GRASSLAND-FOR-ENGRG-03521,2020-03-24T17:49:19.029Z,pass,,1,251,377,56,56,82,82,0,0,0,9.88131e-324,772,772,775,775,548,0
GRASSLAND-FOR-ENGRG-03522,2020-03-24T17:49:19.301Z,pass,,1,250,380,56,56,81,82,0,0,0,9.88131e-324,772,772,774,774,548,0
GRASSLAND-FOR-ENGRG-03523,2020-03-24T17:49:19.589Z,pass,,1,249,380,57,56,81,82,0,0,0,9.88131e-324,771,771,774,774,548,0
GRASSLAND-FOR-ENGRG-03524,2020-03-24T17:49:19.874Z,pass,,1,250,375,56,56,81,81,0,0,0,9.88131e-324,770,770,773,773,548,0
GRASSLAND-FOR-ENGRG-03525,2020-03-24T17:49:20.160Z,pass,,1,249,375,57,56,81,81,0,0,0,9.88131e-324,769,769,772,772,548,0
GRASSLAND-FOR-ENGRG-03526,2020-03-24T17:49:20.435Z,pass,,1,247,378,56,56,82,82,0,0,0,9.88131e-324,769,769,772,772,548,0
GRASSLAND-FOR-ENGRG-03528,2020-03-24T17:49:20.716Z,pass,,1,250,370,56,56,81,81,0,0,0,9.88131e-324,771,771,775,775,548,0
GRASSLAND-FOR-ENGRG-03529,2020-03-24T17:49:21.022Z,pass,,1,247,373,56,56,82,82,0,0,0,9.88131e-324,770,770,773,773,548,0
GRASSLAND-FOR-ENGRG-03531,2020-03-24T17:49:21.288Z,pass,,1,249,370,56,56,82,82,0,0,0,9.88131e-324,772,772,775,775,548,0
GRASSLAND-FOR-ENGRG-03532,2020-03-24T17:49:21.561Z,pass,,1,250,370,56,56,82,82,0,0,0,9.88131e-324,773,773,775,775,548,0
GRASSLAND-FOR-ENGRG-03533,2020-03-24T17:49:21.853Z,pass,,1,248,374,57,56,82,82,0,0,0,9.88131e-324,771,771,773,773,548,0
GRASSLAND-FOR-ENGRG-03535,2020-03-24T17:49:22.128Z,pass,,1,250,372,56,56,82,82,0,0,0,9.88131e-324,773,773,775,775,548,0
GRASSLAND-FOR-ENGRG-03536,2020-03-24T17:49:22.407Z,pass,,1,249,375,56,56,81,82,0,0,0,9.88131e-324,772,772,774,774,548,0
GRASSLAND-FOR-ENGRG-03537,2020-03-24T17:49:22.687Z,pass,,1,248,378,56,56,82,82,0,0,0,9.88131e-324,771,771,773,773,548,0
GRASSLAND-FOR-ENGRG-03538,2020-03-24T17:49:22.981Z,pass,,1,249,376,56,56,82,82,0,0,0,9.88131e-324,772,772,774,774,548,0
GRASSLAND-FOR-ENGRG-03539,2020-03-24T17:49:23.255Z,pass,,1,250,376,56,56,82,81,0,0,0,9.88131e-324,773,773,775,775,548,0
GRASSLAND-FOR-ENGRG-03541,2020-03-24T17:49:23.548Z,pass,,1,249,379,56,56,81,81,0,0,0,9.88131e-324,771,771,773,773,548,0
GRASSLAND-FOR-ENGRG-03542,2020-03-24T17:49:25.327Z,pass,,1,251,376,56,56,81,80,0,0,0,9.88131e-324,772,772,774,774,548,0
GRASSLAND-FOR-ENGRG-03544,2020-03-24T17:49:25.611Z,pass,,1,249,380,56,55,81,81,0,0,0,9.88131e-324,772,772,774,774,548,0
GRASSLAND-FOR-ENGRG-03545,2020-03-24T17:49:25.905Z,pass,,1,249,375,56,56,80,81,0,0,0,9.88131e-324,769,769,772,772,548,0
GRASSLAND-FOR-ENGRG-03546,2020-03-24T17:49:26.211Z,pass,,1,249,374,56,56,80,81,0,0,0,9.88131e-324,767,767,770,770,548,0
GRASSLAND-FOR-ENGRG-03547,2020-03-24T17:49:26.480Z,pass,,1,246,377,56,55,82,81,0,0,0,9.88131e-324,768,768,771,771,548,0
GRASSLAND-FOR-ENGRG-03548,2020-03-24T17:49:26.763Z,pass,,1,246,376,55,56,81,81,0,0,0,9.88131e-324,767,767,770,770,548,0
GRASSLAND-FOR-ENGRG-03550,2020-03-24T17:49:27.040Z,pass,,1,246,373,56,56,80,81,0,0,0,9.88131e-324,768,768,771,771,548,0
GRASSLAND-FOR-ENGRG-03551,2020-03-24T17:49:27.300Z,pass,,1,245,376,56,56,82,82,0,0,0,9.88131e-324,768,768,770,770,548,0
GRASSLAND-FOR-ENGRG-03552,2020-03-24T17:49:27.576Z,pass,,1,247,373,56,56,81,82,0,0,0,9.88131e-324,769,769,772,772,548,0
GRASSLAND-FOR-ENGRG-03553,2020-03-24T17:49:27.838Z,pass,,1,248,371,56,56,82,82,0,0,0,9.88131e-324,771,771,774,774,548,0
GRASSLAND-FOR-ENGRG-03554,2020-03-24T17:49:28.112Z,pass,,1,247,376,56,56,82,82,0,0,0,9.88131e-324,770,770,772,772,548,0
GRASSLAND-FOR-ENGRG-03555,2020-03-24T17:49:28.396Z,pass,,1,247,376,56,55,82,82,0,0,0,9.88131e-324,770,770,772,772,548,0
GRASSLAND-FOR-ENGRG-03556,2020-03-24T17:49:28.648Z,pass,,1,249,372,56,56,82,82,0,0,0,9.88131e-324,772,772,774,774,548,0
GRASSLAND-FOR-ENGRG-03557,2020-03-24T17:49:28.922Z,pass,,1,248,374,56,56,82,82,0,0,0,9.88131e-324,770,770,773,773,548,0
GRASSLAND-FOR-ENGRG-03558,2020-03-24T17:49:29.197Z,pass,,1,246,380,56,56,82,82,0,0,0,9.88131e-324,768,768,770,770,548,0
GRASSLAND-FOR-ENGRG-03559,2020-03-24T17:49:29.480Z,pass,,1,248,378,55,56,82,81,0,0,0,9.88131e-324,771,771,773,773,548,0
GRASSLAND-FOR-ENGRG-03560,2020-03-24T17:49:29.749Z,pass,,1,250,375,56,56,81,82,0,0,0,9.88131e-324,772,772,774,774,548,0
GRASSLAND-FOR-ENGRG-03561,2020-03-24T17:49:30.019Z,pass,,1,249,380,56,55,82,82,0,0,0,9.88131e-324,772,772,774,774,548,0
GRASSLAND-FOR-ENGRG-03562,2020-03-24T17:49:30.305Z,pass,,1,248,381,56,56,82,81,0,0,0,9.88131e-324,771,771,773,773,548,0
GRASSLAND-FOR-ENGRG-03563,2020-03-24T17:49:30.600Z,pass,,1,251,376,56,56,81,81,0,0,0,9.88131e-324,773,773,775,775,548,0
GRASSLAND-FOR-ENGRG-03564,2020-03-24T17:49:30.900Z,pass,,1,252,377,56,56,81,81,0,0,0,9.88131e-324,773,773,775,775,548,0
GRASSLAND-FOR-ENGRG-03565,2020-03-24T17:49:31.172Z,pass,,1,250,380,56,56,82,82,0,0,0,9.88131e-324,773,773,775,775,548,0
GRASSLAND-FOR-ENGRG-03566,2020-03-24T17:49:31.477Z,pass,,1,250,378,56,56,81,81,0,0,0,9.88131e-324,772,772,775,775,548,0
GRASSLAND-FOR-ENGRG-03568,2020-03-24T17:49:31.752Z,pass,,1,248,377,56,56,81,81,0,0,0,9.88131e-324,769,769,772,772,548,0
GRASSLAND-FOR-ENGRG-03569,2020-03-24T17:49:32.029Z,pass,,1,246,377,56,56,82,82,0,0,0,9.88131e-324,769,769,772,772,548,0
GRASSLAND-FOR-ENGRG-03570,2020-03-24T17:49:32.323Z,pass,,1,248,373,56,56,81,81,0,0,0,9.88131e-324,770,770,773,773,548,0
GRASSLAND-FOR-ENGRG-03572,2020-03-24T17:49:32.597Z,pass,,1,247,375,56,56,82,82,0,0,0,9.88131e-324,770,770,772,772,548,0
GRASSLAND-FOR-ENGRG-03573,2020-03-24T17:49:32.882Z,pass,,1,248,374,56,56,81,82,0,0,0,9.88131e-324,770,770,773,773,548,0
GRASSLAND-FOR-ENGRG-03574,2020-03-24T17:49:33.197Z,pass,,1,250,371,56,56,81,81,0,0,0,9.88131e-324,772,772,774,774,548,0
GRASSLAND-FOR-ENGRG-03575,2020-03-24T17:49:33.484Z,pass,,1,248,373,56,56,81,82,0,0,0,9.88131e-324,770,770,773,773,548,0
GRASSLAND-FOR-ENGRG-03576,2020-03-24T17:49:33.759Z,pass,,1,247,376,56,56,82,82,0,0,0,9.88131e-324,770,770,772,772,548,0
GRASSLAND-FOR-ENGRG-03577,2020-03-24T17:49:34.042Z,pass,,1,248,374,55,55,82,82,0,0,0,9.88131e-324,771,771,774,774,548,0
GRASSLAND-FOR-ENGRG-03578,2020-03-24T17:49:34.341Z,pass,,1,249,373,56,56,82,81,0,0,0,9.88131e-324,771,771,774,774,548,0
GRASSLAND-FOR-ENGRG-03579,2020-03-24T17:49:34.615Z,pass,,1,247,377,56,56,82,82,0,0,0,9.88131e-324,770,770,772,772,548,0
GRASSLAND-FOR-ENGRG-03580,2020-03-24T17:49:34.908Z,pass,,1,247,379,56,56,82,81,0,0,0,9.88131e-324,770,770,772,772,548,0
GRASSLAND-FOR-ENGRG-03581,2020-03-24T17:49:35.188Z,pass,,1,249,376,56,56,81,82,0,0,0,9.88131e-324,771,771,774,774,548,0
GRASSLAND-FOR-ENGRG-03583,2020-03-24T17:49:35.487Z,pass,,1,248,382,57,56,82,81,0,0,0,9.88131e-324,771,771,772,772,548,0
GRASSLAND-FOR-ENGRG-03584,2020-03-24T17:49:35.763Z,pass,,1,250,379,56,55,81,82,0,0,0,9.88131e-324,771,771,773,773,548,0
GRASSLAND-FOR-ENGRG-03585,2020-03-24T17:49:36.052Z,pass,,1,251,377,56,56,81,81,0,0,0,9.88131e-324,771,771,774,774,548,0
GRASSLAND-FOR-ENGRG-03586,2020-03-24T17:49:36.324Z,pass,,1,250,380,57,56,82,82,0,0,0,9.88131e-324,773,773,775,775,548,0
GRASSLAND-FOR-ENGRG-03587,2020-03-24T17:49:36.613Z,pass,,1,249,379,56,56,82,82,0,0,0,9.88131e-324,772,772,775,775,548,0
GRASSLAND-FOR-ENGRG-03588,2020-03-24T17:49:36.883Z,pass,,1,251,374,56,56,80,81,0,0,0,9.88131e-324,771,771,775,775,548,0
GRASSLAND-FOR-ENGRG-03589,2020-03-24T17:49:37.154Z,pass,,1,249,376,55,56,81,81,0,0,0,9.88131e-324,769,769,772,772,548,0
GRASSLAND-FOR-ENGRG-03590,2020-03-24T17:49:37.432Z,pass,,1,247,379,56,56,82,82,0,0,0,9.88131e-324,770,770,772,772,548,0
GRASSLAND-FOR-ENGRG-03591,2020-03-24T17:49:37.737Z,pass,,1,249,374,56,56,81,81,0,0,0,9.88131e-324,770,770,773,773,548,0
GRASSLAND-FOR-ENGRG-03592,2020-03-24T17:49:38.017Z,pass,,1,250,371,56,55,81,81,0,0,0,9.88131e-324,769,769,772,772,548,0
GRASSLAND-FOR-ENGRG-03593,2020-03-24T17:49:38.301Z,pass,,1,247,374,56,56,82,81,0,0,0,9.88131e-324,769,769,772,772,548,0
GRASSLAND-FOR-ENGRG-03594,2020-03-24T17:49:38.585Z,pass,,1,247,375,56,56,82,81,0,0,0,9.88131e-324,770,770,772,772,548,0
GRASSLAND-FOR-ENGRG-03595,2020-03-24T17:49:38.860Z,pass,,1,249,371,56,56,82,81,0,0,0,9.88131e-324,772,772,775,775,548,0
GRASSLAND-FOR-ENGRG-03596,2020-03-24T17:49:39.133Z,pass,,1,249,371,56,56,82,82,0,0,0,9.88131e-324,772,772,775,775,548,0
GRASSLAND-FOR-ENGRG-03597,2020-03-24T17:49:39.427Z,pass,,1,247,376,56,56,82,82,0,0,0,9.88131e-324,770,770,773,773,548,0
GRASSLAND-FOR-ENGRG-03598,2020-03-24T17:49:39.689Z,pass,,1,248,376,56,56,82,82,0,0,0,9.88131e-324,771,771,773,773,548,0
GRASSLAND-FOR-ENGRG-03600,2020-03-24T17:49:39.979Z,pass,,1,247,378,56,56,82,82,0,0,0,9.88131e-324,770,770,772,772,548,0
GRASSLAND-FOR-ENGRG-03601,2020-03-24T17:49:40.256Z,pass,,1,247,380,55,56,82,82,0,0,0,9.88131e-324,769,769,771,771,548,0
GRASSLAND-FOR-ENGRG-03602,2020-03-24T17:49:40.539Z,pass,,1,249,377,56,56,82,81,0,0,0,9.88131e-324,772,772,774,774,548,0
GRASSLAND-FOR-ENGRG-03603,2020-03-24T17:49:40.801Z,pass,,1,250,378,56,56,81,82,0,0,0,9.88131e-324,771,771,773,773,548,0
GRASSLAND-FOR-ENGRG-03604,2020-03-24T17:49:41.115Z,pass,,1,249,381,56,55,81,82,0,0,0,9.88131e-324,771,771,773,773,548,0
GRASSLAND-FOR-ENGRG-03605,2020-03-24T17:49:41.388Z,pass,,1,250,379,56,56,81,81,0,0,0,9.88131e-324,773,773,774,774,548,0
GRASSLAND-FOR-ENGRG-03606,2020-03-24T17:49:41.670Z,pass,,1,251,376,56,56,81,81,0,0,0,9.88131e-324,772,772,774,774,548,0
GRASSLAND-FOR-ENGRG-03607,2020-03-24T17:49:41.957Z,pass,,1,251,379,56,56,81,82,0,0,0,9.88131e-324,773,773,775,775,548,0
GRASSLAND-FOR-ENGRG-03608,2020-03-24T17:49:42.230Z,pass,,1,251,380,56,56,82,82,0,0,0,9.88131e-324,774,774,776,776,548,0
GRASSLAND-FOR-ENGRG-03609,2020-03-24T17:49:42.510Z,pass,,1,251,374,56,55,80,80,0,0,0,9.88131e-324,771,771,775,775,548,0
GRASSLAND-FOR-ENGRG-03611,2020-03-24T17:49:42.789Z,pass,,1,248,377,56,56,81,81,0,0,0,9.88131e-324,770,770,772,772,548,0
GRASSLAND-FOR-ENGRG-03613,2020-03-24T17:49:43.075Z,pass,,1,249,371,56,56,81,81,0,0,0,9.88131e-324,768,768,772,772,548,0
GRASSLAND-FOR-ENGRG-03615,2020-03-24T17:49:43.355Z,pass,,1,246,377,56,56,82,81,0,0,0,9.88131e-324,769,769,771,771,548,0
GRASSLAND-FOR-ENGRG-03616,2020-03-24T17:49:43.635Z,pass,,1,248,373,56,56,81,82,0,0,0,9.88131e-324,770,770,773,773,548,0
GRASSLAND-FOR-ENGRG-03617,2020-03-24T17:49:43.943Z,pass,,1,249,371,56,56,81,82,0,0,0,9.88131e-324,771,771,774,774,548,0
GRASSLAND-FOR-ENGRG-03618,2020-03-24T17:49:44.226Z,pass,,1,247,375,56,56,82,82,0,0,0,9.88131e-324,770,770,772,772,548,0
GRASSLAND-FOR-ENGRG-03619,2020-03-24T17:49:44.495Z,pass,,1,247,376,55,56,81,82,0,0,0,9.88131e-324,770,770,772,772,548,0
GRASSLAND-FOR-ENGRG-03620,2020-03-24T17:49:44.775Z,pass,,1,248,373,56,55,82,82,0,0,0,9.88131e-324,771,771,774,774,548,0
GRASSLAND-FOR-ENGRG-03621,2020-03-24T17:49:45.075Z,pass,,1,248,375,56,56,81,81,0,0,0,9.88131e-324,771,771,773,773,548,0
GRASSLAND-FOR-ENGRG-03622,2020-03-24T17:49:45.349Z,pass,,1,246,380,56,56,82,81,0,0,0,9.88131e-324,769,769,771,771,548,0
GRASSLAND-FOR-ENGRG-03623,2020-03-24T17:49:45.631Z,pass,,1,248,377,56,55,81,81,0,0,0,9.88131e-324,771,771,773,773,548,0
GRASSLAND-FOR-ENGRG-03624,2020-03-24T17:49:45.922Z,pass,,1,250,376,56,56,81,81,0,0,0,9.88131e-324,773,773,775,775,548,0
GRASSLAND-FOR-ENGRG-03625,2020-03-24T17:49:46.196Z,pass,,1,248,380,56,56,82,82,0,0,0,9.88131e-324,772,772,773,773,548,0
GRASSLAND-FOR-ENGRG-03626,2020-03-24T17:49:46.498Z,pass,,1,249,380,55,56,82,82,0,0,0,9.88131e-324,772,772,774,774,548,0
GRASSLAND-FOR-ENGRG-03627,2020-03-24T17:49:46.768Z,pass,,1,252,376,56,56,81,82,0,0,0,9.88131e-324,774,774,776,776,548,0
GRASSLAND-FOR-ENGRG-03628,2020-03-24T17:49:47.057Z,pass,,1,251,378,55,56,81,81,0,0,0,9.88131e-324,772,772,774,774,548,0
GRASSLAND-FOR-ENGRG-03629,2020-03-24T17:49:47.346Z,pass,,1,250,380,56,56,81,81,0,0,0,9.88131e-324,773,773,775,775,548,0
GRASSLAND-FOR-ENGRG-03631,2020-03-24T17:49:47.623Z,pass,,1,250,375,56,55,80,81,0,0,0,9.88131e-324,771,771,774,774,548,0
GRASSLAND-FOR-ENGRG-03632,2020-03-24T17:49:47.885Z,pass,,1,248,377,56,56,81,81,0,0,0,9.88131e-324,771,771,773,773,548,0
GRASSLAND-FOR-ENGRG-03633,2020-03-24T17:49:48.159Z,pass,,1,247,377,56,56,81,82,0,0,0,9.88131e-324,769,769,772,772,548,0
GRASSLAND-FOR-ENGRG-03634,2020-03-24T17:49:48.433Z,pass,,1,248,373,56,56,81,81,0,0,0,9.88131e-324,768,768,771,771,548,0
GRASSLAND-FOR-ENGRG-03635,2020-03-24T17:49:48.734Z,pass,,1,246,373,56,56,80,81,0,0,0,9.88131e-324,767,767,770,770,548,0
GRASSLAND-FOR-ENGRG-03636,2020-03-24T17:49:49.013Z,pass,,1,245,376,56,56,82,82,0,0,0,9.88131e-324,767,767,770,770,548,0
GRASSLAND-FOR-ENGRG-03637,2020-03-24T17:49:49.301Z,pass,,1,246,373,56,56,81,81,0,0,0,9.88131e-324,767,767,770,770,548,0
GRASSLAND-FOR-ENGRG-03638,2020-03-24T17:49:49.582Z,pass,,1,248,371,56,56,81,82,0,0,0,9.88131e-324,768,768,772,772,548,0
GRASSLAND-FOR-ENGRG-03639,2020-03-24T17:49:49.858Z,pass,,1,246,375,56,56,82,82,0,0,0,9.88131e-324,768,768,772,772,548,0
GRASSLAND-FOR-ENGRG-03640,2020-03-24T17:49:50.133Z,pass,,1,245,377,56,56,82,81,0,0,0,9.88131e-324,768,768,771,771,548,0
GRASSLAND-FOR-ENGRG-03641,2020-03-24T17:49:50.418Z,pass,,1,248,374,56,55,81,82,0,0,0,9.88131e-324,771,771,774,774,548,0
GRASSLAND-FOR-ENGRG-03642,2020-03-24T17:49:50.690Z,pass,,1,248,375,56,56,82,82,0,0,0,9.88131e-324,772,772,774,774,548,0
GRASSLAND-FOR-ENGRG-03643,2020-03-24T17:49:50.968Z,pass,,1,246,379,56,56,82,81,0,0,0,9.88131e-324,770,770,772,772,548,0
GRASSLAND-FOR-ENGRG-03644,2020-03-24T17:49:51.243Z,pass,,1,247,379,56,56,81,82,0,0,0,9.88131e-324,770,770,771,771,548,0
GRASSLAND-FOR-ENGRG-03646,2020-03-24T17:49:51.516Z,pass,,1,249,380,56,56,82,81,0,0,0,9.88131e-324,771,771,773,773,548,0
GRASSLAND-FOR-ENGRG-03647,2020-03-24T17:49:51.844Z,pass,,1,248,383,55,56,81,81,0,0,0,9.88131e-324,770,770,772,772,548,0
GRASSLAND-FOR-ENGRG-03648,2020-03-24T17:49:52.630Z,pass,,1,250,379,56,56,82,82,0,0,0,9.88131e-324,773,773,775,775,548,0
GRASSLAND-FOR-ENGRG-03649,2020-03-24T17:49:52.914Z,pass,,1,251,378,56,56,81,82,0,0,0,9.88131e-324,773,773,775,775,548,0
GRASSLAND-FOR-ENGRG-03650,2020-03-24T17:49:53.201Z,pass,,1,250,381,56,55,82,81,0,0,0,9.88131e-324,773,773,774,774,548,0
GRASSLAND-FOR-ENGRG-03651,2020-03-24T17:49:53.494Z,pass,,1,251,379,56,56,81,81,0,0,0,9.88131e-324,773,773,775,775,548,0
GRASSLAND-FOR-ENGRG-03652,2020-03-24T17:49:53.761Z,pass,,1,254,374,56,56,81,81,0,0,0,9.88131e-324,775,775,777,777,548,0
GRASSLAND-FOR-ENGRG-03653,2020-03-24T17:49:54.013Z,pass,,1,252,376,56,55,81,81,0,0,0,9.88131e-324,773,773,776,776,548,0
GRASSLAND-FOR-ENGRG-03654,2020-03-24T17:49:54.286Z,pass,,1,250,378,56,55,81,82,0,0,0,9.88131e-324,772,772,774,774,548,0
GRASSLAND-FOR-ENGRG-03655,2020-03-24T17:49:54.568Z,pass,,1,250,374,56,56,81,81,0,0,0,9.88131e-324,770,770,774,774,548,0
GRASSLAND-FOR-ENGRG-03656,2020-03-24T17:49:54.841Z,pass,,1,250,372,55,56,81,81,0,0,0,9.88131e-324,770,770,773,773,548,0
GRASSLAND-FOR-ENGRG-03657,2020-03-24T17:49:55.114Z,pass,,1,248,375,56,55,81,82,0,0,0,9.88131e-324,770,770,773,773,548,0
GRASSLAND-FOR-ENGRG-03658,2020-03-24T17:49:55.409Z,pass,,1,248,376,56,55,82,82,0,0,0,9.88131e-324,771,771,774,774,548,0
GRASSLAND-FOR-ENGRG-03659,2020-03-24T17:49:55.690Z,pass,,1,250,372,56,55,81,81,0,0,0,9.88131e-324,772,772,774,774,548,0
GRASSLAND-FOR-ENGRG-03660,2020-03-24T17:49:55.969Z,pass,,1,249,373,56,55,81,81,0,0,0,9.88131e-324,770,770,773,773,548,0
GRASSLAND-FOR-ENGRG-03661,2020-03-24T17:49:56.257Z,pass,,1,248,376,56,56,81,82,0,0,0,9.88131e-324,770,770,773,773,548,0
GRASSLAND-FOR-ENGRG-03662,2020-03-24T17:49:56.562Z,pass,,1,248,376,56,56,81,81,0,0,0,9.88131e-324,770,770,773,773,548,0
GRASSLAND-FOR-ENGRG-03664,2020-03-24T17:49:56.829Z,pass,,1,248,378,56,56,82,82,0,0,0,9.88131e-324,771,771,773,773,548,0
GRASSLAND-FOR-ENGRG-03665,2020-03-24T17:49:57.095Z,pass,,1,247,380,56,55,82,82,0,0,0,9.88131e-324,771,771,773,773,548,0
GRASSLAND-FOR-ENGRG-03666,2020-03-24T17:49:57.382Z,pass,,1,249,378,56,56,81,81,0,0,0,9.88131e-324,772,772,773,773,548,0
GRASSLAND-FOR-ENGRG-03668,2020-03-24T17:49:57.656Z,pass,,1,249,381,56,56,82,82,0,0,0,9.88131e-324,771,771,773,773,548,0
GRASSLAND-FOR-ENGRG-03669,2020-03-24T17:49:57.930Z,pass,,1,250,379,56,56,82,81,0,0,0,9.88131e-324,773,773,775,775,548,0
